id,ICO,COMPANY,HEADQUARTERS,DEGREE,FIRST_NAME,LAST_NAME,phone,location,street,city,country,postal_code
617,27992250,"AVN, s.r.o. v likvidaci",Hlavní město Praha,PaedDr.,Lori,King,+420 353 360 611,Karlovy Vary,Škroupova,Karlovy Vary,Czechia,36001.0
618,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Susan,Golston,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
619,6687181,XKS.CZ s.r.o.,Hlavní město Praha,PaedDr.,Eric,Lee,+420 353 360 611,Bukov,Vinařská,Karlovy Vary,Czechia,40001.0
620,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kim,Haynes,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
621,8631735,Modezoni s.r.o.,Hlavní město Praha,PaedDr.,Paula,Mcdonnell,+420 353 360 611,Libeň (Praha 8),Světova,Karlovy Vary,Czechia,18000.0
622,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jared,Ortega,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
623,28958497,"Prague TeleTRADE s.r.o., v likvidaci",Hlavní město Praha,PaedDr.,Lucille,Greenstreet,+420 353 360 611,Nové Město (Praha 2),Karlovo náměstí,Karlovy Vary,Czechia,12000.0
624,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Frederick,Chambers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
625,24169412,BP Healthcare s.r.o.,Hlavní město Praha,PaedDr.,Beth,Shirley,+420 353 360 611,Nové Město (Praha 1),Jungmannova,Karlovy Vary,Czechia,11000.0
626,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Mozelle,Desantis,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
627,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jerry,Sewell,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
628,25370235,"INTERGAZE, s.r.o.",Hlavní město Praha,PaedDr.,Richard,Gaskill,+420 353 360 611,Doly,Svobody,Karlovy Vary,Czechia,73506.0
629,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dante,Rudio,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
630,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Christine,Bryant,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
631,4472471,"Sports Brands & Domains, s.r.o.",Hlavní město Praha,PaedDr.,Joseph,Sayre,+420 353 360 611,Tábor,Měšická,Karlovy Vary,Czechia,39002.0
632,2193639,Technické sporty Horní Cerekev,Hlavní město Praha,PaedDr.,Joseph,Long,+420 353 360 611,Horní Cerekev,Havlíčkova,Karlovy Vary,Czechia,39403.0
633,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dennis,Sullivan,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
634,17381274,Taxspace Czechia s.r.o.,Hlavní město Praha,PaedDr.,Charles,Delcastillo,+420 353 360 611,Třebovice,Provozní,Karlovy Vary,Czechia,72200.0
635,46508431,"STATEK DOUBRAVKA, s.r.o.",Hlavní město Praha,PaedDr.,Ann,Johnson,+420 353 360 611,Chotěboř,Riegrova,Karlovy Vary,Czechia,58301.0
636,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Beatrice,Cooper,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
637,1839942,Truhlářství Palát s.r.o.,Hlavní město Praha,PaedDr.,Paul,Gonzalez,+420 353 360 611,Hrotovice,Bří Lohniských,Karlovy Vary,Czechia,67555.0
638,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Pedro,Gonzales,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
639,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jo,Harrison,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
640,25080296,MB GROUP s.r.o.,Hlavní město Praha,PaedDr.,Mary,Quirk,+420 353 360 611,Hodkovičky,Pod lysinami,Karlovy Vary,Czechia,14700.0
641,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Rene,Artis,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
642,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Kathryn,Behrendt,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
643,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Christopher,Munos,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
644,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Amanda,Spears,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
645,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ernest,Nesbitt,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
646,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Christina,Cooper,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
647,48040592,TECHNICKÝ SERVIS s r.o.,Hlavní město Praha,PaedDr.,Lee,Schell,+420 353 360 611,Záběhlice (Praha 10),Karafiátová,Karlovy Vary,Czechia,10600.0
648,28194187,AMEEN s.r.o.,Hlavní město Praha,PaedDr.,Dora,Wyant,+420 353 360 611,Miškovice,U zbrojnice,Karlovy Vary,Czechia,19600.0
649,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Marla,Derringer,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
650,25266039,"ELEKTRO Dřízal, spol. s r.o., v likvidaci",Hlavní město Praha,PaedDr.,Harriet,Austin,+420 353 360 611,Rtyně v Podkrkonoší,Pod Strání,Karlovy Vary,Czechia,54233.0
651,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dorothy,Jung,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
652,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Joseph,Kappeler,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
653,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jessie,Rodriguez,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
654,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Brenda,Baldyga,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
655,27419690,Czech Aviation Services s.r.o.,Hlavní město Praha,PaedDr.,Scott,Marcus,+420 353 360 611,Stodůlky (Praha 13),Melodická,Karlovy Vary,Czechia,15800.0
656,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Barbara,Jerome,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
657,24262005,"Inverse Media, s.r.o.",Hlavní město Praha,PaedDr.,Maureen,Bourque,+420 353 360 611,Michle (Praha 4),Jaurisova,Karlovy Vary,Czechia,14000.0
658,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Daniel,Davis,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
659,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Jerry,Utter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
660,61063266,MAGUS spol. s r.o.,Hlavní město Praha,PaedDr.,Madeline,Dunham,+420 353 360 611,Braník,Žalmanova,Karlovy Vary,Czechia,14700.0
661,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ashley,Meyers,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
662,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Ruth,Snow,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
663,27681602,MORSE s.r.o.,Hlavní město Praha,PaedDr.,Gladys,Jones,+420 353 360 611,Uherský Brod,Neradice,Karlovy Vary,Czechia,68801.0
664,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Susan,Fontaine,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
665,26160072,AB UNION akc.spol.,Hlavní město Praha,PaedDr.,Alexander,Lively,+420 353 360 611,Nové Město (Praha 1),V celnici,Karlovy Vary,Czechia,11000.0
666,22709207,Practical Hung Kyun Brno o.s.,Hlavní město Praha,PaedDr.,William,Jones,+420 353 360 611,Staré Brno,Václavská,Karlovy Vary,Czechia,60300.0
667,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,William,Wilson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
668,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Betty,Brady,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
669,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Richard,Avant,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
670,9482296,Cagera s.r.o.,Hlavní město Praha,PaedDr.,Lonnie,Tranter,+420 353 360 611,Chotěboř,Sokolohradská,Karlovy Vary,Czechia,58301.0
671,4905652,LAND CRAFT SPIRITS s.r.o.,Hlavní město Praha,PaedDr.,Elizabeth,Hill,+420 353 360 611,Tursko,Ke Statkům,Karlovy Vary,Czechia,25265.0
672,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Wilson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
673,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Rebekah,Walker,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
674,5936217,"Corellia Evropská Park, s.r.o.",Hlavní město Praha,PaedDr.,Anna,Popken,+420 353 360 611,Libeň (Praha 9),Ocelářská,Karlovy Vary,Czechia,19000.0
675,1414208,VRANETONIA s.r.o.,Hlavní město Praha,PaedDr.,Luis,Allen,+420 353 360 611,Nové Město (Praha 1),Jungmannova,Karlovy Vary,Czechia,11000.0
676,28721900,CTM ENGINEERING a.s.,Hlavní město Praha,PaedDr.,Timothy,Mclean,+420 353 360 611,Smíchov,Strakonická,Karlovy Vary,Czechia,15000.0
677,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Goodman,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
678,60746262,"JASL PLUS, s.r.o.",Hlavní město Praha,PaedDr.,Ashley,Henson,+420 353 360 611,Kroměříž,Axmanova,Karlovy Vary,Czechia,76701.0
679,9122451,Ordinace Bezová s.r.o.,Hlavní město Praha,PaedDr.,Wyatt,Ross,+420 353 360 611,Braník,Bezová,Karlovy Vary,Czechia,14700.0
680,13965433,WorldBest solutions s.r.o.,Hlavní město Praha,PaedDr.,Reginald,Lee,+420 353 360 611,Libeň (Praha 8),Světova,Karlovy Vary,Czechia,18000.0
681,10764356,"Společenství vlastníků jednotek U jezu č.p. 62, Kolovraty",Hlavní město Praha,PaedDr.,Jeffrey,Birch,+420 353 360 611,Kolovraty,U jezu,Karlovy Vary,Czechia,10300.0
682,25846299,"MOTORFIN, s.r.o. ""v likvidaci""",Hlavní město Praha,PaedDr.,Marian,Jones,+420 353 360 611,Moravská Ostrava,Nemocniční,Karlovy Vary,Czechia,70200.0
683,28749529,"Společenství vlastníků Nerudova 307, Benešov nad Ploučnicí",Hlavní město Praha,PaedDr.,Mary,Blanchard,+420 353 360 611,Benešov nad Ploučnicí,Nerudova,Karlovy Vary,Czechia,40722.0
684,2291321,Expertica trade s.r.o.,Hlavní město Praha,PaedDr.,Todd,Warwick,+420 353 360 611,Břevnov (Praha 6),Na Petřinách,Karlovy Vary,Czechia,16200.0
685,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Tiera,Maybee,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
686,6083129,Sortodrive s.r.o.,Hlavní město Praha,PaedDr.,Larry,Oberlin,+420 353 360 611,Hostivař,náměstí Přátelství,Karlovy Vary,Czechia,10200.0
687,22674586,Divadelní a kaskadérská společnost Štvanci z.s.,Hlavní město Praha,PaedDr.,Charles,Beadle,+420 353 360 611,Kuřim,Sv. Čecha,Karlovy Vary,Czechia,66434.0
688,27420094,HAI CHAO s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Nathan,Shoals,+420 353 360 611,Smíchov,Na Provaznici,Karlovy Vary,Czechia,15000.0
689,9258965,KONTRA digital s.r.o.,Hlavní město Praha,PaedDr.,Karin,Grossen,+420 353 360 611,Staré Město,Rybná,Karlovy Vary,Czechia,11000.0
690,26121794,ITAMARATY s.r.o. v likvidaci,Hlavní město Praha,PaedDr.,Michael,Ward,+420 353 360 611,Veveří,Veveří,Karlovy Vary,Czechia,60200.0
691,27188892,BH obchodní s.r.o.,Hlavní město Praha,PaedDr.,William,Jong,+420 353 360 611,Braník,Novodvorská,Karlovy Vary,Czechia,14200.0
692,3032825,"Romana Hatlapatková s.r.o. ""v likvidaci""",Hlavní město Praha,PaedDr.,William,Graf,+420 353 360 611,Bělský Les,Ladislava Hosáka,Karlovy Vary,Czechia,70030.0
693,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Nancy,Bream,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
694,63075601,"S.O.O.O.N., spol. s r.o.",Hlavní město Praha,PaedDr.,Victor,Slattery,+420 353 360 611,Podolí,Podolská,Karlovy Vary,Czechia,14700.0
695,28065221,"Společenství vlastníků domu Vyšehrad 161, 162 v Českém Krumlově",Hlavní město Praha,PaedDr.,Dorothy,Wilfong,+420 353 360 611,Nádražní Předměstí,Vyšehrad,Karlovy Vary,Czechia,38101.0
696,5587476,U Dvou Smrků s.r.o.,Hlavní město Praha,PaedDr.,Allen,Greve,+420 353 360 611,Hloubětín (Praha 9),Nademlejnská,Karlovy Vary,Czechia,19800.0
697,7340885,COOL BYDLENÍ s.r.o.,Hlavní město Praha,PaedDr.,Tracy,Murphy,+420 353 360 611,Nusle (Praha 4),U gymnázia,Karlovy Vary,Czechia,14000.0
698,6016120,carebnb s.r.o.,Hlavní město Praha,PaedDr.,James,Johnson,+420 353 360 611,Nové Město (Praha 1),Václavské náměstí,Karlovy Vary,Czechia,11000.0
699,4575318,Carnage cross-training z.s.,Hlavní město Praha,PaedDr.,Edward,Peterson,+420 353 360 611,Jirkov,Za Pilou,Karlovy Vary,Czechia,43111.0
700,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Robert,Christoff,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
701,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dean,Vanmeter,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
702,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Raymond,Reddy,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
703,28644867,Domácí zdravotní péče Ivanovová s.r.o.,Hlavní město Praha,PaedDr.,Birgit,Klepchick,+420 353 360 611,Lyžbice,Horní,Karlovy Vary,Czechia,73961.0
704,28881991,Fair Care s.r.o.,Hlavní město Praha,PaedDr.,Jack,Villa,+420 353 360 611,Michle (Praha 4),Nuselská,Karlovy Vary,Czechia,14000.0
705,17071291,Metal Chomutov s.r.o.,Hlavní město Praha,PaedDr.,Cortez,Cartmill,+420 353 360 611,Staré Město,Rybná,Karlovy Vary,Czechia,11000.0
706,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Andrea,Thompson,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
707,29245737,PLIMER 2000 s.r.o.,Hlavní město Praha,PaedDr.,Nancy,Frankenfield,+420 353 360 611,Veveří,Botanická,Karlovy Vary,Czechia,60200.0
708,28246039,Te7 s.r.o.,Hlavní město Praha,PaedDr.,Maria,Berry,+420 353 360 611,Stodůlky (Praha 13),Fantova,Karlovy Vary,Czechia,15500.0
709,1650530,Občanské sdružení Mladí městu,Hlavní město Praha,PaedDr.,Kitty,Weibel,+420 353 360 611,Příbor,Choráze,Karlovy Vary,Czechia,74258.0
710,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Dorothy,Kenney,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
711,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Patrick,Bona,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
712,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,John,Dunbar,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
713,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Edward,Grasso,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
714,9820906,UCED Elektrárna Prostějov s.r.o.,Hlavní město Praha,PaedDr.,Kimberly,Nissen,+420 353 360 611,Karlín,Sokolovská,Karlovy Vary,Czechia,18600.0
715,47780002,I.E.M. spol. s r.o.,Hlavní město Praha,PaedDr.,Julie,Liberatore,+420 353 360 611,Liberec III-Jeřáb,Myslivecká,Karlovy Vary,Czechia,46007.0
716,17621992,fashionfree s.r.o.,Hlavní město Praha,PaedDr.,Todd,Humphreys,+420 353 360 611,Zábrdovice (Brno-střed),Příkop,Karlovy Vary,Czechia,60200.0
717,61388726,"Vyšší odborná škola stavební a Střední průmyslová škola stavební, Praha 1, Dušní 17",Hlavní město Praha,PaedDr.,Thomas,Reed,+420 353 360 611,"Karlovy Vary, Czech Republic",K Letišti,Karlovy Vary,Czechia,360 01
